Player Name,Position,Team,Season,Games Played,Goals Per Team Goals %,Assists Per Team Assists %,Points Per Team Points %,Total Points,Total Team Points,Player Age,Draft Eligibility
"Dailey, Zack",C,Everett, 2007-08 Regular Season,60,0.056962025316455694,0.06329113924050633,0.12025316455696203,19.0,158.0,18.256509391215985,False
"Burt, Jesse",C,Everett, 2007-08 Regular Season,71,0.015228426395939087,0.025380710659898477,0.04060913705583756,8.0,197.0,18.894865556079033,False
"MacLean, Morgan",LW,Everett, 2007-08 Regular Season,4,0.0,0.09090909090909091,0.09090909090909091,1.0,11.0,19.295547945205477,False
"MacLean, Morgan",LW,Prince George, 2007-08 Regular Season,30,0.10810810810810811,0.02702702702702703,0.13513513513513514,10.0,74.0,19.55145226809362,False
"Sonne, Brennan",LW,Everett, 2007-08 Regular Season,19,0.03508771929824561,0.017543859649122806,0.05263157894736842,3.0,57.0,20.587995900193306,False
"Sonne, Brennan",LW,Red Deer, 2007-08 Regular Season,15,0.0967741935483871,0.16129032258064516,0.25806451612903225,8.0,31.0,20.74789085910745,False
"Sonne, Brennan",LW,Oil Kings, 2007-08 Regular Season,28,0.0851063829787234,0.06382978723404255,0.14893617021276595,7.0,47.0,20.935528307112115,False
"Vartovnik, Lukas",LW,Everett, 2007-08 Regular Season,72,0.05472636815920398,0.05472636815920398,0.10945273631840796,22.0,201.0,19.031851857448892,False
"Strong, Matt",D,Everett, 2007-08 Regular Season,17,0.0196078431372549,0.0,0.0196078431372549,1.0,51.0,17.839054431654002,False
"Strong, Matt",D,Red Deer, 2007-08 Regular Season,15,0.0,0.0,0.0,0.0,27.0,17.990293737960187,False
"Strong, Matt",D,Chilliwack, 2007-08 Regular Season,30,0.0,0.04878048780487805,0.04878048780487805,4.0,82.0,18.188081178462056,False
"McColm, Mitch",D,Tri-City, 2007-08 Regular Season,49,0.005813953488372093,0.040697674418604654,0.046511627906976744,8.0,172.0,18.794750045008545,False
"Schmidt, Tyler",D,Tri-City, 2007-08 Regular Season,63,0.008968609865470852,0.053811659192825115,0.06278026905829596,14.0,223.0,17.925202240267375,False
"Hoff, Drew",C,Tri-City, 2007-08 Regular Season,64,0.013333333333333334,0.022222222222222223,0.035555555555555556,8.0,225.0,20.181874595101952,False
"Mestery, Eric",D,Tri-City, 2007-08 Regular Season,68,0.00423728813559322,0.05508474576271186,0.059322033898305086,14.0,236.0,17.803791931535244,False
"Broda, Joel",C,Tri-City, 2007-08 Regular Season,3,0.125,0.0625,0.1875,3.0,16.0,17.83904109589041,False
"Broda, Joel",C,Moose Jaw, 2007-08 Regular Season,69,0.13023255813953488,0.09767441860465116,0.22790697674418606,49.0,215.0,18.30935646468327,False
"Reddick, Kruise",C,Tri-City, 2007-08 Regular Season,69,0.09053497942386832,0.20164609053497942,0.29218106995884774,71.0,243.0,17.696943088252638,False
"Macaulay, Blair",RW,Tri-City, 2007-08 Regular Season,69,0.03292181069958848,0.07407407407407407,0.10699588477366255,26.0,243.0,19.721600622499217,False
"Vey, Shaun",C,Tri-City, 2007-08 Regular Season,67,0.10504201680672269,0.18907563025210083,0.29411764705882354,70.0,238.0,20.724340348508793,False
"Hughesman, Adam",LW,Tri-City, 2007-08 Regular Season,58,0.07582938388625593,0.10426540284360189,0.18009478672985782,38.0,211.0,17.047627883879347,False
"Gorman, Travis",RW,Tri-City, 2007-08 Regular Season,14,0.017241379310344827,0.0,0.017241379310344827,1.0,58.0,18.65601355147688,False
"Gorman, Travis",RW,Kootenay, 2007-08 Regular Season,2,0.0,0.0,0.0,0.0,9.0,18.69178082191781,False
"Felde, Erik",LW,Tri-City, 2007-08 Regular Season,3,0.1875,0.0,0.1875,3.0,16.0,19.745890410958904,False
"Felde, Erik",LW,Swift Current, 2007-08 Regular Season,69,0.09606986899563319,0.13973799126637554,0.23580786026200873,54.0,229.0,20.219978553312792,False
"Lazo, Johnny",C,Tri-City, 2007-08 Regular Season,67,0.058577405857740586,0.09205020920502092,0.1506276150627615,36.0,239.0,19.187354046776605,False
"Fast, T.J.",D,Tri-City, 2007-08 Regular Season,68,0.07024793388429752,0.1446280991735537,0.21487603305785125,52.0,242.0,20.540778704690993,False
"Ridgeway, Joel",LW,Tri-City, 2007-08 Regular Season,45,0.013245033112582781,0.019867549668874173,0.033112582781456956,5.0,151.0,17.531357957705602,False
"Woznikoski, Joel",D,Tri-City, 2007-08 Regular Season,2,0.0,0.0,0.0,0.0,12.0,18.513698630136986,False
"Werbowski, Lane",D,Tri-City, 2007-08 Regular Season,37,0.016,0.016,0.032,4.0,125.0,16.562287179316748,False
"Stoklasa, Petr",LW,Tri-City, 2007-08 Regular Season,65,0.026785714285714284,0.0625,0.08928571428571429,20.0,224.0,18.913375600873295,False
"Procyshen, Taylor",RW,Tri-City, 2007-08 Regular Season,48,0.16201117318435754,0.10614525139664804,0.2681564245810056,48.0,179.0,19.699682809758883,False
"Craige, Jesse",D,Lethbridge, 2007-08 Regular Season,51,0.05806451612903226,0.14193548387096774,0.2,31.0,155.0,19.14260658840617,False
"Kerr, Ryan",D,Lethbridge, 2007-08 Regular Season,17,0.0,0.0196078431372549,0.0196078431372549,1.0,51.0,18.680249650511023,False
"Kerr, Ryan",D,Portland, 2007-08 Regular Season,15,0.0,0.03333333333333333,0.03333333333333333,1.0,30.0,18.93579185172303,False
"Sbisa, Luca",D,Lethbridge, 2007-08 Regular Season,61,0.02912621359223301,0.1262135922330097,0.1553398058252427,32.0,206.0,18.133444632482156,False
"Yadlowski, Brennan",D,Lethbridge, 2007-08 Regular Season,49,0.0,0.018404907975460124,0.018404907975460124,3.0,163.0,16.75365003960699,False
"Bancks, Carter",LW,Lethbridge, 2007-08 Regular Season,68,0.06666666666666667,0.13333333333333333,0.2,45.0,225.0,18.602271681710434,False
"Dietrich, Jacob",C,Lethbridge, 2007-08 Regular Season,19,0.034482758620689655,0.017241379310344827,0.05172413793103448,3.0,58.0,20.387677994819533,False
"Dietrich, Jacob",C,Portland, 2007-08 Regular Season,53,0.16842105263157894,0.06315789473684211,0.23157894736842105,22.0,95.0,20.749190540941562,False
"Orfino, Craig",C,Lethbridge, 2007-08 Regular Season,64,0.004545454545454545,0.04090909090909091,0.045454545454545456,10.0,220.0,18.164834470991757,False
"Boychuk, Zach",C,Lethbridge, 2007-08 Regular Season,60,0.16176470588235295,0.19117647058823528,0.35294117647058826,72.0,204.0,18.456732302974586,False
"King, Dwight",C,Lethbridge, 2007-08 Regular Season,70,0.1452991452991453,0.14102564102564102,0.2863247863247863,67.0,234.0,18.706047372482402,False
"Braes, Cam",C,Lethbridge, 2007-08 Regular Season,69,0.04741379310344827,0.034482758620689655,0.08189655172413793,19.0,232.0,17.182759701249527,False
"Iwanski, Daniel",LW,Lethbridge, 2007-08 Regular Season,69,0.03896103896103896,0.03896103896103896,0.07792207792207792,18.0,231.0,17.990978879331717,False
"Farmanara, Yashar",C,Lethbridge, 2007-08 Regular Season,8,0.08695652173913043,0.043478260869565216,0.13043478260869565,3.0,23.0,20.6193279109589,False
"Farmanara, Yashar",C,Medicine Hat, 2007-08 Regular Season,64,0.10194174757281553,0.0970873786407767,0.19902912621359223,41.0,206.0,21.057770482524727,False
"Chorneyko, Adam",LW,Lethbridge, 2007-08 Regular Season,68,0.03508771929824561,0.09210526315789473,0.12719298245614036,29.0,228.0,19.618376139589948,False
"Dietrich, Nick",RW,Lethbridge, 2007-08 Regular Season,13,0.0,0.0,0.0,0.0,38.0,18.447521805436644,False
"Dietrich, Nick",RW,Portland, 2007-08 Regular Season,48,0.011764705882352941,0.03529411764705882,0.047058823529411764,4.0,85.0,18.820423417616286,False
"Fadden, Mitch",C,Lethbridge, 2007-08 Regular Season,70,0.14102564102564102,0.23504273504273504,0.37606837606837606,88.0,234.0,19.96084189303035,False
"Wright, Ben",D,Lethbridge, 2007-08 Regular Season,67,0.017543859649122806,0.14035087719298245,0.15789473684210525,36.0,228.0,20.004668941589188,False
"Bobbee, Travis",D,Lethbridge, 2007-08 Regular Season,17,0.0392156862745098,0.058823529411764705,0.09803921568627451,5.0,51.0,17.824684582017873,False
"Bobbee, Travis",D,Portland, 2007-08 Regular Season,46,0.06172839506172839,0.04938271604938271,0.1111111111111111,9.0,81.0,18.20398093205436,False
"Sim, Zach",D,Medicine Hat, 2007-08 Regular Season,19,0.017857142857142856,0.05357142857142857,0.07142857142857142,4.0,56.0,19.528335100983924,False
"Sim, Zach",D,Prince Albert, 2007-08 Regular Season,14,0.023809523809523808,0.07142857142857142,0.09523809523809523,4.0,42.0,19.665788540774827,False
"Sim, Zach",D,Kootenay, 2007-08 Regular Season,29,0.011235955056179775,0.07865168539325842,0.0898876404494382,8.0,89.0,19.851807530520304,False
"Glass, Trevor",D,Medicine Hat, 2007-08 Regular Season,35,0.05102040816326531,0.061224489795918366,0.11224489795918367,11.0,98.0,19.95074497084054,False
"Glass, Trevor",D,Spokane, 2007-08 Regular Season,26,0.0375,0.1125,0.15,12.0,80.0,20.151460856934115,False
"Carlson, Cody",D,Medicine Hat, 2007-08 Regular Season,49,0.012422360248447204,0.08695652173913043,0.09937888198757763,16.0,161.0,16.800385983546867,False
"Bosch, Brennan",C,Medicine Hat, 2007-08 Regular Season,72,0.09523809523809523,0.2077922077922078,0.30303030303030304,70.0,231.0,20.090647194853496,False
"Wasden, Scott",C,Medicine Hat, 2007-08 Regular Season,26,0.02702702702702703,0.06756756756756757,0.0945945945945946,7.0,74.0,19.895925830733287,False
"Wasden, Scott",C,Kamloops, 2007-08 Regular Season,45,0.08196721311475409,0.13114754098360656,0.21311475409836064,26.0,122.0,20.20712858558672,False
"Grant, Colton",LW,Medicine Hat, 2007-08 Regular Season,67,0.05454545454545454,0.07272727272727272,0.12727272727272726,28.0,220.0,18.98951356778916,False
"Stampohar, John",RW,Medicine Hat, 2007-08 Regular Season,42,0.02158273381294964,0.007194244604316547,0.02877697841726619,4.0,139.0,18.05756954988533,False
"Vey, Linden",RW,Medicine Hat, 2007-08 Regular Season,48,0.05128205128205128,0.057692307692307696,0.10897435897435898,17.0,156.0,16.66840843698371,False
"Ringrose, Sean",C,Medicine Hat, 2007-08 Regular Season,68,0.04504504504504504,0.10810810810810811,0.15315315315315314,34.0,222.0,19.90982527704527,False
"Frazee, Thomas",C,Medicine Hat, 2007-08 Regular Season,43,0.02,0.02666666666666667,0.04666666666666667,7.0,150.0,17.96209017799721,False
"Undershute, Kevin",LW,Medicine Hat, 2007-08 Regular Season,2,0.0,0.0,0.0,0.0,7.0,20.458904109589042,False
"Undershute, Kevin",LW,Portland, 2007-08 Regular Season,18,0.15384615384615385,0.15384615384615385,0.3076923076923077,12.0,39.0,20.743825269725225,False
"Sauer, Jerrid",D,Medicine Hat, 2007-08 Regular Season,68,0.037383177570093455,0.0514018691588785,0.08878504672897196,19.0,214.0,20.51530472910007,False
"Ennis, Tyler",C,Medicine Hat, 2007-08 Regular Season,70,0.19196428571428573,0.21428571428571427,0.40625,91.0,224.0,18.44156836109009,False
"Hickmott, Jordan",C,Medicine Hat, 2007-08 Regular Season,55,0.041666666666666664,0.023809523809523808,0.06547619047619048,11.0,168.0,17.93443573500637,False
"Isherwood, Mark",D,Medicine Hat, 2007-08 Regular Season,71,0.03070175438596491,0.12280701754385964,0.15350877192982457,35.0,228.0,19.126263633209653,False
"Brown, Shayne",D,Medicine Hat, 2007-08 Regular Season,55,0.01675977653631285,0.03910614525139665,0.055865921787709494,10.0,179.0,19.07145002679842,False
"Bendfeld, Jordan",D,Medicine Hat, 2007-08 Regular Season,72,0.025974025974025976,0.08225108225108226,0.10822510822510822,25.0,231.0,20.10434582499048,False
"Hamilton, Wacey",C,Medicine Hat, 2007-08 Regular Season,63,0.06532663316582915,0.09547738693467336,0.16080402010050251,32.0,199.0,17.518044454716538,False
"Sutter, Jock",D,Moose Jaw, 2007-08 Regular Season,1,0.0,0.0,0.0,0.0,2.0,19.687671232876713,False
"Hamonic, Travis",D,Moose Jaw, 2007-08 Regular Season,60,0.02717391304347826,0.09239130434782608,0.11956521739130435,22.0,184.0,17.587554077995513,False
"Suer, Chad",D,Moose Jaw, 2007-08 Regular Season,64,0.01,0.105,0.115,23.0,200.0,17.725794480318466,False
"Ehrhardt, Travis",D,Moose Jaw, 2007-08 Regular Season,17,0.05084745762711865,0.15254237288135594,0.2033898305084746,12.0,59.0,18.574685167286493,False
"Ehrhardt, Travis",D,Portland, 2007-08 Regular Season,53,0.07368421052631578,0.22105263157894736,0.29473684210526313,28.0,95.0,18.93549191080458,False
"Voytechek, Keith",LW,Moose Jaw, 2007-08 Regular Season,13,0.044444444444444446,0.15555555555555556,0.2,9.0,45.0,20.762984936857876,False
"Voytechek, Keith",LW,Portland, 2007-08 Regular Season,37,0.08196721311475409,0.16393442622950818,0.2459016393442623,15.0,61.0,21.120661499893192,False
"Prokop, Neal",C,Moose Jaw, 2007-08 Regular Season,65,0.06341463414634146,0.04390243902439024,0.1073170731707317,22.0,205.0,18.135500150149852,False
"Calla, Brady",RW,Moose Jaw, 2007-08 Regular Season,13,0.0425531914893617,0.14893617021276595,0.19148936170212766,9.0,47.0,19.654102231378424,False
"Calla, Brady",RW,Kamloops, 2007-08 Regular Season,52,0.06711409395973154,0.1342281879194631,0.20134228187919462,30.0,149.0,20.011517675073,False
"Maylan, Justin",C,Moose Jaw, 2007-08 Regular Season,19,0.018867924528301886,0.09433962264150944,0.11320754716981132,6.0,53.0,16.906208947586688,False
"Maylan, Justin",C,Prince George, 2007-08 Regular Season,31,0.08955223880597014,0.11940298507462686,0.208955223880597,14.0,67.0,17.15976592577126,False
"Riege, Brad",C,Moose Jaw, 2007-08 Regular Season,34,0.04040404040404041,0.030303030303030304,0.0707070707070707,7.0,99.0,18.808155390341156,False
"Riege, Brad",C,Prince George, 2007-08 Regular Season,26,0.07547169811320754,0.09433962264150944,0.16981132075471697,9.0,53.0,18.97278359728317,False
"Grantham, Ryley",C,Moose Jaw, 2007-08 Regular Season,65,0.04739336492890995,0.04265402843601896,0.09004739336492891,19.0,211.0,20.195773884952963,False
"Delaronde, Terrance",LW,Moose Jaw, 2007-08 Regular Season,69,0.0776255707762557,0.091324200913242,0.1689497716894977,37.0,219.0,21.193034158925563,False
"Knackstedt, Jordan",RW,Moose Jaw, 2007-08 Regular Season,71,0.13963963963963963,0.23873873873873874,0.3783783783783784,84.0,222.0,19.46974672549232,False
"Bast, Jason",C,Moose Jaw, 2007-08 Regular Season,71,0.14864864864864866,0.20270270270270271,0.35135135135135137,78.0,222.0,18.793034396725197,False
"Holzapfel, Riley",C,Moose Jaw, 2007-08 Regular Season,49,0.1111111111111111,0.1419753086419753,0.25308641975308643,41.0,162.0,19.58205708310366,False
"Filo, Martin",RW,Moose Jaw, 2007-08 Regular Season,50,0.045454545454545456,0.045454545454545456,0.09090909090909091,14.0,154.0,18.788805789221517,False
"Reese, Jason",C,Moose Jaw, 2007-08 Regular Season,1,0.0,0.0,0.0,0.0,2.0,19.660273972602738,False
"Reese, Jason",C,Tri-City, 2007-08 Regular Season,65,0.10267857142857142,0.2544642857142857,0.35714285714285715,80.0,224.0,20.13529242650528,False
"Nyren, Giffen",D,Moose Jaw, 2007-08 Regular Season,68,0.03333333333333333,0.07142857142857142,0.10476190476190476,22.0,210.0,18.916322067958077,False
"Ward, Brett",D,Moose Jaw, 2007-08 Regular Season,70,0.0091324200913242,0.0639269406392694,0.0730593607305936,16.0,219.0,19.430931807149022,False
"Doyle, Eric",D,Swift Current, 2007-08 Regular Season,70,0.0423728813559322,0.1652542372881356,0.2076271186440678,49.0,236.0,18.951485402627778,False
"Wilson,   Michael",D,Swift Current, 2007-08 Regular Season,64,0.028708133971291867,0.19617224880382775,0.22488038277511962,47.0,209.0,20.86379374958687,False
"Postma, Paul",D,Swift Current, 2007-08 Regular Season,2,0.0,0.0,0.0,0.0,4.0,18.595890410958905,False
"Postma, Paul",D,Calgary, 2007-08 Regular Season,66,0.0603448275862069,0.1206896551724138,0.1810344827586207,42.0,232.0,19.067129024160288,False
"LaRochelle, R. J.",D,Swift Current, 2007-08 Regular Season,35,0.008547008547008548,0.017094017094017096,0.02564102564102564,3.0,117.0,20.264397361141963,False
"LaRochelle, R. J.",D,Vancouver, 2007-08 Regular Season,22,0.0,0.05970149253731343,0.05970149253731343,4.0,67.0,20.515791160113192,False
"Bortis, Kyle",C,Swift Current, 2007-08 Regular Season,2,0.0,0.0,0.0,0.0,4.0,19.083561643835615,False
"Bortis, Kyle",C,Calgary, 2007-08 Regular Season,68,0.15416666666666667,0.14583333333333334,0.3,72.0,240.0,19.554804077576797,False
"Dowling, Justin",C,Swift Current, 2007-08 Regular Season,71,0.029411764705882353,0.08403361344537816,0.1134453781512605,27.0,238.0,17.461074443723753,False
"Smith, Zack",C,Swift Current, 2007-08 Regular Season,72,0.09166666666666666,0.19583333333333333,0.2875,69.0,240.0,19.95148540262786,False
"Tassone, Matt",C,Swift Current, 2007-08 Regular Season,60,0.095,0.085,0.18,36.0,200.0,18.46460295661317,False
"Nelson, Levi",C,Swift Current, 2007-08 Regular Season,67,0.11210762331838565,0.16143497757847533,0.273542600896861,61.0,223.0,19.88379272306394,False
"Wudrick, Geordie",LW,Swift Current, 2007-08 Regular Season,66,0.09523809523809523,0.11428571428571428,0.20952380952380953,44.0,210.0,17.940526497549584,False
"Leavold, Brady",RW,Swift Current, 2007-08 Regular Season,2,0.0,0.0,0.0,0.0,4.0,20.105479452054794,False
"Leavold, Brady",RW,Kelowna, 2007-08 Regular Season,65,0.1141552511415525,0.1780821917808219,0.2922374429223744,64.0,219.0,20.573389432413308,False
"Eakin, Cody",C,Swift Current, 2007-08 Regular Season,55,0.05555555555555555,0.030303030303030304,0.08585858585858586,17.0,198.0,16.817238827060777,False
"Weise, Dale",RW,Swift Current, 2007-08 Regular Season,53,0.16111111111111112,0.12222222222222222,0.2833333333333333,51.0,180.0,19.6150591352231,False
"Claffey, Derek",D,Swift Current, 2007-08 Regular Season,58,0.0,0.052083333333333336,0.052083333333333336,10.0,192.0,18.805889101132117,False
"Molle, Ryan",D,Swift Current, 2007-08 Regular Season,62,0.009389671361502348,0.03755868544600939,0.046948356807511735,10.0,213.0,19.132307319597974,False
"Dalecky, Jan",LW,Swift Current, 2007-08 Regular Season,62,0.02912621359223301,0.043689320388349516,0.07281553398058252,15.0,206.0,18.022480340669624,False
"Stieler, David",C,Swift Current, 2007-08 Regular Season,71,0.0970464135021097,0.09282700421940929,0.189873417721519,45.0,237.0,19.661074443723713,False
"Hoban, Brad",LW,Swift Current, 2007-08 Regular Season,56,0.015228426395939087,0.030456852791878174,0.04568527918781726,9.0,197.0,17.140811122776768,False
"Montgomery, Bo",D,Portland, 2007-08 Regular Season,57,0.0,0.06306306306306306,0.06306306306306306,7.0,111.0,18.132578779721513,False
"Ariss, Ty",D,Portland, 2007-08 Regular Season,10,0.0,0.0,0.0,0.0,17.0,17.78318707191781,False
"Ariss, Ty",D,Moose Jaw, 2007-08 Regular Season,22,0.015151515151515152,0.015151515151515152,0.030303030303030304,2.0,66.0,18.113639719192296,False
"Alexiuk, Lucas",D,Portland, 2007-08 Regular Season,18,0.0,0.15151515151515152,0.15151515151515152,5.0,33.0,18.64232773454222,False
"Alexiuk, Lucas",D,Lethbridge, 2007-08 Regular Season,39,0.0,0.0661764705882353,0.0661764705882353,9.0,136.0,18.996837640295904,False
"Gabriel, Scott",D,Portland, 2007-08 Regular Season,59,0.009345794392523364,0.04672897196261682,0.056074766355140186,6.0,107.0,19.9929537134909,False
"Ponich, Brett",D,Portland, 2007-08 Regular Season,63,0.0,0.027522935779816515,0.027522935779816515,3.0,109.0,17.069738486147042,False
"Swystun, Tyler",C,Portland, 2007-08 Regular Season,71,0.09375,0.1640625,0.2578125,33.0,128.0,20.176587801215536,False
"Sceviour, Colton",C,Portland, 2007-08 Regular Season,17,0.06666666666666667,0.26666666666666666,0.3333333333333333,10.0,30.0,18.549175481926905,False
